Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-06-30 20:00:00,Netherlands,Netherlands,NL,287.22,363.75,43.16,39.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-06-30 21:00:00,Netherlands,Netherlands,NL,262.38,333.59,47.95,43.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-06-30 22:00:00,Netherlands,Netherlands,NL,236.5,301.57,53.25,49.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-06-30 23:00:00,Netherlands,Netherlands,NL,213.51,273.45,57.75,53.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 00:00:00,Netherlands,Netherlands,NL,171.06,221.8,66.03,60.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 01:00:00,Netherlands,Netherlands,NL,152.34,199.23,69.76,64.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 02:00:00,Netherlands,Netherlands,NL,154.21,201.46,69.61,64.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 03:00:00,Netherlands,Netherlands,NL,152.3,199.11,69.84,64.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 04:00:00,Netherlands,Netherlands,NL,146.25,192.81,70.87,65.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 05:00:00,Netherlands,Netherlands,NL,119.04,163.93,76.34,72.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 06:00:00,Netherlands,Netherlands,NL,110.71,155.57,78.1,74.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 07:00:00,Netherlands,Netherlands,NL,103.52,147.21,79.81,75.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 08:00:00,Netherlands,Netherlands,NL,105.78,150.5,79.4,74.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 09:00:00,Netherlands,Netherlands,NL,112.87,159.7,77.93,73.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 10:00:00,Netherlands,Netherlands,NL,119.74,168.24,76.48,72.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 11:00:00,Netherlands,Netherlands,NL,129.56,180.34,74.34,69.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 12:00:00,Netherlands,Netherlands,NL,132.82,184.06,73.62,67.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 13:00:00,Netherlands,Netherlands,NL,140.98,193.99,72.01,66.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 14:00:00,Netherlands,Netherlands,NL,143.88,197.45,71.47,67.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 15:00:00,Netherlands,Netherlands,NL,133.77,184.9,73.5,68.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 16:00:00,Netherlands,Netherlands,NL,130.19,180.22,74.24,69.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 17:00:00,Netherlands,Netherlands,NL,120.17,167.43,76.32,72.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 18:00:00,Netherlands,Netherlands,NL,120.24,166.53,76.31,69.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 19:00:00,Netherlands,Netherlands,NL,144.12,192.58,72.04,64.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 20:00:00,Netherlands,Netherlands,NL,186.09,240.39,64.71,57.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 21:00:00,Netherlands,Netherlands,NL,173.54,225.28,66.92,58.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 22:00:00,Netherlands,Netherlands,NL,159.5,208.09,69.39,61.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-01 23:00:00,Netherlands,Netherlands,NL,150.3,196.69,70.7,63.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 00:00:00,Netherlands,Netherlands,NL,92.35,125.89,81.97,74.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 01:00:00,Netherlands,Netherlands,NL,99.39,134.11,80.83,71.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 02:00:00,Netherlands,Netherlands,NL,101.09,136.92,79.84,68.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 03:00:00,Netherlands,Netherlands,NL,99.81,135.18,80.13,70.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 04:00:00,Netherlands,Netherlands,NL,89.04,123.61,82.21,74.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 05:00:00,Netherlands,Netherlands,NL,63.07,97.66,87.3,81.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 06:00:00,Netherlands,Netherlands,NL,51.53,85.3,89.84,86.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 07:00:00,Netherlands,Netherlands,NL,46.08,79.21,90.92,88.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 08:00:00,Netherlands,Netherlands,NL,42.77,75.52,91.57,88.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 09:00:00,Netherlands,Netherlands,NL,40.62,73.08,91.99,89.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 10:00:00,Netherlands,Netherlands,NL,40.12,72.5,92.09,89.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 11:00:00,Netherlands,Netherlands,NL,39.38,71.62,92.24,89.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 12:00:00,Netherlands,Netherlands,NL,40.19,72.67,92.08,89.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 13:00:00,Netherlands,Netherlands,NL,40.69,73.26,91.98,89.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 14:00:00,Netherlands,Netherlands,NL,41.46,74.12,91.83,89.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 15:00:00,Netherlands,Netherlands,NL,42.65,75.38,91.59,88.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 16:00:00,Netherlands,Netherlands,NL,44.28,77.09,91.27,88.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 17:00:00,Netherlands,Netherlands,NL,46.77,79.2,90.89,87.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 18:00:00,Netherlands,Netherlands,NL,57.14,90.36,88.89,85.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 19:00:00,Netherlands,Netherlands,NL,78.91,113.01,84.66,79.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 20:00:00,Netherlands,Netherlands,NL,109.83,146.35,78.96,73.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 21:00:00,Netherlands,Netherlands,NL,110.44,147.18,78.95,73.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 22:00:00,Netherlands,Netherlands,NL,96.66,131.25,80.99,73.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-02 23:00:00,Netherlands,Netherlands,NL,86.54,118.87,82.99,74.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 00:00:00,Netherlands,Netherlands,NL,88.18,120.27,82.97,75.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 01:00:00,Netherlands,Netherlands,NL,93.75,127.58,81.41,72.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 02:00:00,Netherlands,Netherlands,NL,90.03,123.08,82.21,73.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 03:00:00,Netherlands,Netherlands,NL,84.92,117.31,83.19,73.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 04:00:00,Netherlands,Netherlands,NL,87.41,122.02,82.7,73.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 05:00:00,Netherlands,Netherlands,NL,80.03,117.6,84.34,79.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 06:00:00,Netherlands,Netherlands,NL,68.89,106.11,86.55,83.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 07:00:00,Netherlands,Netherlands,NL,52.69,87.15,90.05,87.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 08:00:00,Netherlands,Netherlands,NL,49.03,82.98,90.53,87.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 09:00:00,Netherlands,Netherlands,NL,47.34,81.12,90.71,88.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 10:00:00,Netherlands,Netherlands,NL,41.42,74.15,91.84,89.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 11:00:00,Netherlands,Netherlands,NL,39.22,71.4,92.27,89.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 12:00:00,Netherlands,Netherlands,NL,45.33,78.68,91.06,88.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 13:00:00,Netherlands,Netherlands,NL,42.64,75.4,91.58,88.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 14:00:00,Netherlands,Netherlands,NL,41.68,74.06,91.81,88.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 15:00:00,Netherlands,Netherlands,NL,44.06,76.54,91.39,88.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 16:00:00,Netherlands,Netherlands,NL,49.76,82.91,90.26,87.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 17:00:00,Netherlands,Netherlands,NL,71.33,107.94,86.04,82.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 18:00:00,Netherlands,Netherlands,NL,81.08,118.3,84.13,80.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 19:00:00,Netherlands,Netherlands,NL,90.57,126.52,82.32,76.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 20:00:00,Netherlands,Netherlands,NL,104.07,139.98,79.61,73.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 21:00:00,Netherlands,Netherlands,NL,100.02,134.81,80.58,76.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 22:00:00,Netherlands,Netherlands,NL,85.68,117.39,83.49,78.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-03 23:00:00,Netherlands,Netherlands,NL,67.22,95.52,86.83,80.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 00:00:00,Netherlands,Netherlands,NL,146.6,192.18,71.17,65.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 01:00:00,Netherlands,Netherlands,NL,151.49,198.3,70.04,63.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 02:00:00,Netherlands,Netherlands,NL,146.41,192.11,71.12,64.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 03:00:00,Netherlands,Netherlands,NL,157.2,205.29,69.11,61.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 04:00:00,Netherlands,Netherlands,NL,170.36,222.55,66.42,57.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 05:00:00,Netherlands,Netherlands,NL,164.94,219.64,67.6,64.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 06:00:00,Netherlands,Netherlands,NL,165.27,220.91,67.73,65.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 07:00:00,Netherlands,Netherlands,NL,167.35,223.7,67.6,65.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 08:00:00,Netherlands,Netherlands,NL,167.81,224.55,67.27,65.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 09:00:00,Netherlands,Netherlands,NL,175.92,234.4,65.6,63.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 10:00:00,Netherlands,Netherlands,NL,181.55,241.21,64.4,62.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 11:00:00,Netherlands,Netherlands,NL,186.06,246.73,63.4,61.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 12:00:00,Netherlands,Netherlands,NL,183.68,243.99,63.93,62.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 13:00:00,Netherlands,Netherlands,NL,179.5,239.09,64.92,63.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 14:00:00,Netherlands,Netherlands,NL,178.6,238.17,65.4,63.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 15:00:00,Netherlands,Netherlands,NL,184.99,246.06,64.42,62.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 16:00:00,Netherlands,Netherlands,NL,213.19,280.36,59.34,57.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 17:00:00,Netherlands,Netherlands,NL,222.6,293.22,55.71,51.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 18:00:00,Netherlands,Netherlands,NL,246.43,321.59,50.73,43.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 19:00:00,Netherlands,Netherlands,NL,294.17,376.83,41.02,31.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 20:00:00,Netherlands,Netherlands,NL,342.55,432.77,31.49,22.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 21:00:00,Netherlands,Netherlands,NL,332.31,419.63,33.88,23.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 22:00:00,Netherlands,Netherlands,NL,287.82,364.46,43.37,36.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-04 23:00:00,Netherlands,Netherlands,NL,260.37,330.78,48.65,43.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 00:00:00,Netherlands,Netherlands,NL,226.31,288.91,55.56,49.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 01:00:00,Netherlands,Netherlands,NL,259.91,329.68,48.77,41.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 02:00:00,Netherlands,Netherlands,NL,252.45,320.72,50.13,42.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 03:00:00,Netherlands,Netherlands,NL,194.1,249.75,61.96,55.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 04:00:00,Netherlands,Netherlands,NL,187.43,242.21,63.06,59.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 05:00:00,Netherlands,Netherlands,NL,161.2,214.14,68.23,65.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 06:00:00,Netherlands,Netherlands,NL,155.48,208.43,69.82,67.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-07-05 07:00:00,Netherlands,Netherlands,NL,147.94,199.76,71.77,69.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
